,review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
4013594,R28MY03U21OYWO,4,19,20,N,Y
4013641,R3JTHDLKY7JIED,2,18,22,N,Y
4013653,RWBIU7S3BULMG,1,29,37,N,Y
4013658,R1RZ88ZK2QOO0P,4,23,25,N,Y
4013671,R1Q1OK34Q0BAOP,4,43,46,N,N
4013674,R2583YQZ0D0M6B,5,32,34,N,Y
4013679,R2T0155IJPM5Z9,5,47,50,N,Y
4013690,R3AR2G43PQF30E,5,160,169,N,N
4013695,R2BJC709UV6ZY2,4,22,23,N,Y
4013735,RRDAQB0Z0DLLI,5,38,39,N,Y
4013757,RE30GH2CL0JYY,5,27,30,N,Y
4013776,RE1MUDIJD25O1,3,90,94,N,Y
4013796,RII75AJ8Q7A3Q,5,37,37,N,Y
4013809,R12NT30S4RXA8M,5,28,32,N,Y
4013810,R2WKJL85CRDCUW,5,22,22,N,Y
4013834,R1QRHYD4EK2YE,5,59,71,N,Y
4013949,R89LD0YJYKYJX,5,21,21,N,Y
4014041,R1ONWNRCR2IUXZ,5,52,54,N,Y
4014052,R1ZGL01PYPTMD3,5,21,24,N,Y
4014069,RYYZ9JSR2ZJXL,1,0,21,N,Y
4014160,R1CLNRXS4JCRMC,5,20,20,N,Y
4014174,RRRJP5WOD9RPP,3,51,56,N,Y
4014226,R3SZGGSDFDZNHT,5,24,24,N,N
4014227,R14585SH3PS560,1,38,42,N,Y
4014267,R2GIGCZA091WPG,4,26,30,N,Y
4014274,R3GE1LIPRNBRY6,5,21,22,N,N
4014295,R1KTCVF26MN777,2,36,36,N,Y
4014321,R39RJDXNR6NM0T,1,72,78,N,N
4014366,ROK4MTU9JI6T0,5,23,28,N,Y
4014492,R2TEJW7GT6BX01,4,35,35,N,Y
4014587,R141D9K13VQV06,5,169,171,N,N
4014597,R2ILZT2P7BJ6UO,4,31,31,N,N
4014642,R135DSS6JMVLSS,1,36,42,N,Y
4014731,R35K65IHQZB7QZ,4,18,20,N,N
4014767,R36VCV8IVR9GD6,2,215,227,N,N
4014927,R2TLEQSVITGP44,1,0,23,N,N
4015055,R2Y4TFRJG8C803,3,102,108,N,Y
4015080,R7KJJA3CKHMX2,4,34,36,N,Y
4015109,R2SWUN7EAVPXE0,5,26,26,N,Y
4015125,RT4M89UFZWVYT,5,19,20,N,N
4015239,RYG5OMDA3FXTH,1,27,33,N,Y
4015269,RN08EG1UGTINZ,3,25,27,N,Y
4015315,R3NDIUS9V6SFEW,5,42,44,N,Y
4015441,R2X20IJHZKZMJ9,4,21,22,N,N
4015458,R1XR3W7Y8EBW9L,5,49,50,N,Y
4015671,R28J0GCTQTVFPA,5,747,820,N,Y
4015790,RD3G4N4GGISAR,1,20,23,N,N
4015902,R2QGGYFDE0TF6R,4,45,45,N,N
4015918,RZVEFHHENWBRA,1,22,24,N,N
4015920,R11VBAIT5GMUYL,5,23,23,N,Y
4016004,R2TM53NZZYYH8N,3,34,36,N,Y
4016010,R6JOIL66XW8JC,5,155,158,N,Y
4016019,R3LGDPX1J573H2,5,59,63,N,Y
4016065,R227FFGEW63X99,5,24,25,N,N
4016193,R36L79XA7FJU8G,5,27,32,N,Y
4016245,R1P32EOTCGEAB1,5,64,76,N,Y
4016368,R35HTWZ3MIUIG3,5,27,30,N,Y
4016380,R2U3O50JBISDQR,1,19,21,N,N
4016580,R2K3B0PD0IVKBY,5,27,29,N,Y
4016653,RMSK81YG25P4G,5,79,81,N,Y
4016704,R15DUX2PZPG14Z,4,30,31,N,Y
4016737,R2L1V34WD229RV,5,36,41,N,Y
4016828,R30L4BG773SYN,5,14,21,N,N
4016914,RWPE4SUBMRYUK,5,25,26,N,Y
4016977,R2NXCJPXEHR05D,4,31,34,N,Y
4017040,R1966E6UPRLQX6,1,16,20,N,N
4017050,R2H4163HEJDQHT,5,23,24,N,Y
4017124,R389735L112OG9,4,19,20,N,N
4017144,RZRPKP8JJQK4J,5,52,54,N,N
4017189,R1TBPC8FIMJNPH,5,55,60,N,Y
4017356,R4SAB0T9L9FZ0,5,21,21,N,N
4017412,R3H4CSWXJHSQTF,5,42,46,N,Y
4017480,R2KJV8A2N1TT81,1,0,29,N,Y
4017644,R1JI63AVBTCL8P,3,28,30,N,Y
4017684,R2966MDV53ZYN4,5,21,26,N,Y
4017751,R3II56W7AVRJDI,1,20,26,N,Y
4017783,R206IPFAPCI75T,2,115,144,N,N
4017939,R3AX752IDRLOKT,5,54,59,N,Y
4017959,R176UDYVRQ82BY,3,40,41,N,N
4017985,R1VLX2YKI63IMU,5,22,24,N,N
4018004,R2NSEKBOHA8VWH,1,3,22,N,N
4018030,RQM07Q0AGXS7R,5,46,47,N,Y
4018212,RQS4TDA4CMUJY,5,281,287,N,Y
4018235,R3QS1DBR8VVM3W,5,27,31,N,Y
4018243,R2LUNKF9AA9XSS,3,42,46,N,N
4018298,R3U08VV6KK0TIX,1,21,25,N,N
4018461,R3UG5X7MHOVKDT,5,126,128,N,N
4018480,RGU283JMKS36Q,1,39,45,N,Y
4018543,R225NAIULV02ID,1,35,37,N,Y
4018638,R1JJII8CK1IUTC,1,8,25,N,Y
4018663,R3D3A0AQ9N46O0,1,24,28,N,Y
4018666,R31MU5INIEOASZ,5,68,71,N,Y
4018684,R2CFTYIZQE1D74,5,21,22,N,Y
4018791,R3RV9VPU9T8NQE,5,22,27,N,Y
4018856,R2VUBUJ7K0FPB9,5,113,118,N,Y
4018896,R1S2WJ48FQHB2G,4,24,26,N,Y
4018928,RSYXQOAGYCJME,4,26,27,N,Y
4018969,R12JAPLQ7FHSAV,5,78,78,N,Y
4018976,R1QPL710B9OCT5,4,26,26,N,N
4019014,R3IFOWFKI94ZAO,5,41,43,N,N
4019052,R2Q7R9OZCLC0N,4,20,25,N,Y
4019053,R1XHQV940CIG8J,1,35,39,N,Y
4019094,R2I877V3WXL552,3,46,47,N,Y
4019113,R1SUCLHAZ2SVY8,5,18,25,N,N
4019243,R188KQCVWEHZTH,5,43,47,N,Y
4019268,R3RBL21DOXDNAQ,5,27,29,N,Y
4019298,R3QKG4VM2GR8IS,1,48,54,N,Y
4019387,RAD9IH3OPELRE,5,28,29,N,N
4019473,RS14KTX0MPF0I,1,27,27,N,Y
4019548,R3ANNSE8T42UD6,5,36,36,N,Y
4019567,R2BGLRT1EIH9Q7,5,20,20,N,N
4019656,R37M0FPR92RMA4,4,30,30,N,N
4019828,R21QWWF03SKV1A,3,35,36,N,Y
4019851,R2X3IZIV0ULODW,5,18,20,N,Y
4020010,R3Q6KC0D1HM5JS,5,129,136,N,Y
4020045,RL8BDOT396KU2,1,34,34,N,N
4020067,R3NK4NX5K3B61W,1,19,25,N,N
4020079,R3D1FIGDHNZHY1,1,33,36,N,Y
4020164,R10PZ1RE69JQE9,2,48,49,N,Y
4020184,R24527MGSMPZ3I,5,21,21,N,Y
4020300,R386TRZU7VZU7I,2,109,113,N,Y
4020406,R3E5XZBSYGKS3H,5,24,25,N,Y
4020435,RLZD809TFERNS,1,28,30,N,Y
4020463,R1LAQWGE2SRC9C,1,7,60,N,Y
4020541,R33DVBI15SA8Z5,5,20,23,N,Y
4020637,R2FBNZY17QWNM8,3,72,73,N,Y
4020646,R7GKE4UACNZGW,5,45,45,N,Y
4020649,R1PELCT8R2P6S4,5,59,60,N,Y
4020682,R7H632K8XB892,4,70,77,N,Y
4020763,R1HJ63JBGDUTXT,5,24,26,N,Y
4020793,R356AF7HXJM07C,1,16,20,N,Y
4020796,RQCN55MIGU7MS,5,39,39,N,Y
4021027,RGTHPSU3JU5IP,2,27,28,N,N
4021078,R1MQMQNE3KG2QJ,2,28,33,N,Y
4021099,R3RMY91WSETVQ8,5,24,28,N,N
4021105,R3JHP0133RIFO8,4,25,25,N,Y
4021121,RS21K54LPJQ0Q,5,159,162,N,Y
4021172,R2X6G2ESF857SX,5,20,20,N,N
4021173,R3DQ0BD78YNZMP,5,43,46,N,Y
4021204,R7UKTPN047KW6,5,49,53,N,N
4021229,R2YQWDDTO32S02,5,69,73,N,N
4021253,RL0F3EO49P836,2,56,65,N,Y
4021384,R3U8TA920DJ0BV,5,26,29,N,Y
4021392,R3OCPUD9UPUXMI,1,11,27,N,N
4021518,R2O85SH1B940P8,3,16,20,N,Y
4021650,R3POOR3TXON1CU,5,48,54,N,Y
4021657,ROYOFQQM29PNF,5,26,26,N,Y
4021696,R2RBI7F6U072GC,3,19,24,N,Y
4021734,REVBGCQOQZV7N,5,24,25,N,N
4021763,R2EGGOUPZI2HJ6,5,73,83,N,N
4021832,R6PMEBP5MIOGP,2,55,59,N,N
4021870,R3601B08507EIM,5,28,28,N,Y
4021961,R1OG63357TEGAW,3,27,28,N,N
4021966,R3H21YYDIY2AV1,5,23,23,N,Y
4022242,R1YNMXPTUFD6K6,5,23,24,N,Y
4022370,R2TMLQRL0PT5VD,2,74,83,N,Y
4022457,R1LJH7N2GXN0FG,2,61,64,N,N
4022534,REO9B2VPYYWGE,5,28,33,N,Y
4022661,R3DTQP3HXUGKI7,3,18,20,N,Y
4022663,RAIQLQV42D3WI,5,24,25,N,Y
4022664,R1CEDY1JVN84JC,5,27,29,N,Y
4022708,R3IZQKKR4Z7TFK,5,80,85,N,N
4022722,R2VCGG1VA9MU0H,4,40,47,N,N
4022733,R34XQH2DCVMEA5,5,97,101,N,Y
4022778,R5QACUIEP223X,5,31,37,N,N
4022903,R29DXQ79TRELPS,3,43,44,N,Y
4022940,R2EDT4D33XTBF9,5,48,55,N,Y
4022941,R20NZ16DRCTWKN,1,27,32,N,Y
4022944,R29IW7MVR07BP1,1,28,28,N,Y
4022961,RTKMMY873KOOR,3,53,61,N,N
4023021,R23MJPRLTNRCT9,5,32,33,N,Y
4023087,R369MQ1X2DEM4S,5,30,30,N,Y
4023142,R2RYA5SVIB7XH4,1,19,20,N,Y
4023233,R363EW3YC3H1CQ,5,23,26,N,N
4023250,R3M59ERX4O9SDV,4,29,32,N,Y
4023304,R2T1RW4U4R0DTO,1,34,40,N,Y
4023378,R32I9F7FAXBR57,1,40,51,N,Y
4023451,R2DKZMJP4W7GAO,5,38,40,N,Y
4023513,RUUG4HBL3N3GD,5,26,30,N,Y
4023588,R2Y9OWGBO85ZXC,5,27,28,N,N
4023616,R1P22OZLDEA55D,5,50,53,N,N
4023618,RJBB5EURQI2E0,4,88,91,N,Y
4023656,RHE6I84URAL82,1,81,86,N,N
4023673,R35TAU9FIP3FKT,5,88,93,N,N
4023712,R1NP8H030SKYZB,5,20,27,N,N
4023722,R36WBDJ5VCURO6,1,56,59,N,N
4023920,R2KSO7JPXXQ058,5,22,23,N,N
4024011,R3ABHYNUEIOYPY,2,60,70,N,Y
4024052,R1RVHTDZWVXNUP,3,28,28,N,Y
4024181,R2HLU7BSAJUXLS,5,21,22,N,Y
4024290,R14NKC9T6Y74JM,5,20,21,N,Y
4024329,R13SU3R67XZ2P8,5,16,20,N,Y
4024372,R1I20V02VDYB2F,4,19,24,N,Y
4024373,R4RMGNIRBVFXA,1,27,31,N,Y
4024375,RS5D129YZ1XC7,4,66,70,N,Y
4024379,RUTWBZIQVOZMI,5,22,25,N,N
4024422,R3A4Z8RQ7FUH8J,3,34,36,N,Y
4024434,R1446HC2UQSU8R,1,21,22,N,N
4024446,R24AWWRDRQKLWQ,5,123,129,N,Y
4024473,R1G0GGW7CFUXUH,1,12,20,N,Y
4024495,R11N2TX2X4J1EG,5,20,20,N,Y
4024616,R32D329SIBKLN6,4,44,47,N,Y
4024711,R1QACKL3F2A6MR,5,28,28,N,Y
4024764,R2GBX8LKHTT6UF,1,3,34,N,N
4024822,R2BE2AU0REXH65,1,31,36,N,Y
4024893,RCDAHKYLXFET2,1,7,27,N,Y
4024925,R2KDDKWP0QT2TY,4,35,35,N,Y
4025003,R26CSATPPRFSPU,1,62,68,N,Y
4025005,ROKJA0039JEBM,4,77,80,N,N
4025010,RYWLGW663V8WJ,4,21,21,N,Y
4025014,R1UITG4S2GXCBN,4,40,43,N,Y
4025210,R18YAK5HMZJ066,5,35,37,N,Y
4025317,R129K4XL5X7R0O,4,19,23,N,Y
4025356,R2AIJ308SLL45P,5,24,27,N,Y
4025516,R2A8QHJZUTPWJ1,2,21,21,N,N
4025528,R97YV38JCHMFK,4,19,20,N,Y
4025592,RF28PGL51USFA,5,20,20,N,Y
4025598,R1PC6KVYSXQ8AV,5,27,30,N,Y
4025695,R3LNF33TS6PVV6,5,18,21,N,Y
4025735,R2L5TRXLVSRE25,5,60,63,N,N
4025821,R20HIH9GTQINTN,5,25,27,N,Y
4025832,R3QBBCLSJWR8NP,3,36,36,N,N
4025933,R1XFVPQS3LLUF1,1,4,24,N,N
4025936,R1GR12K7YNC2MQ,5,22,23,N,Y
4025955,R36LP1D11QRL0Q,5,18,21,N,N
4025973,R4STAVGWWG0A5,4,30,30,N,Y
4026061,R1JWF3KN01SBAX,5,110,114,N,Y
4026065,R1MNQNWO35SLWM,5,55,56,N,Y
4026098,R3T78EUEJM4XTP,2,80,88,N,Y
4026116,RZ6NGKG7J2NW9,5,29,29,N,N
4026128,R12VY1CZG9IIWM,2,70,82,N,Y
4026152,R3MNIG1BOBO1I6,2,20,20,N,N
4026161,R35ORGIRQJ0Q2M,1,19,29,N,Y
4026386,R1N3M13MVDILLS,3,47,53,N,Y
4026397,R2P83QLSB0H4GW,5,46,50,N,Y
4026440,R228EH5MGYD3JM,5,23,26,N,Y
4026452,R2EKQSOAGP8QDL,5,24,24,N,Y
4026490,R24RCVJJ3892YS,4,55,75,N,Y
4026664,R19C15UU0MEJFD,1,48,53,N,N
4026671,R26N5Z7ZF03DTL,5,267,274,N,Y
4026748,R23APJ6N8L1FCC,4,19,20,N,Y
4026775,R3S1CESWELNZMX,2,22,23,N,N
4026809,R12DSNQ90CXHTQ,1,22,26,N,N
4026857,R1XV5NBT3ICN93,3,0,30,N,N
4026913,ROL4MSZKJCPYI,5,42,44,N,Y
4026941,R1EE9WZ382S51U,2,50,55,N,Y
4027070,R1YPPFASOF8VBR,5,175,176,N,Y
4027129,R1TU9ODB035EQ5,4,85,89,N,Y
4027181,R1ZL89FRG3A74T,5,26,29,N,Y
4027195,R18T0VCRJ1B07V,5,32,34,N,N
4027253,R384K9X5NV7Z02,4,35,40,N,N
4027263,R1FBPZJZYZPW09,5,29,30,N,Y
4027288,RVCBAD6GT9Z3G,5,71,77,N,Y
4027301,R9KEOKW2J6QRC,2,116,138,N,Y
4027359,R3B8WHO29MCG2M,5,21,24,N,Y
4027379,RN47BK9A987S3,4,25,25,N,N
4027382,R13J1YXXSCZUGR,5,72,72,N,N
4027391,R2VQWPM21OK210,3,17,21,N,Y
4027400,R36NMS13UNW3JZ,5,22,23,N,N
4027426,R1MAVRDQLQLHP9,5,18,20,N,Y
4027446,R3SSRSPIK1EK0Q,3,31,33,N,Y
4027475,R5V2O7CLJ8LA6,4,26,27,N,Y
4027554,R1V2LSJ1ZHBSZA,5,61,64,N,N
4027558,RA9IROVY3BV5R,1,56,73,N,N
4027772,R13TJZ27CO44SE,4,22,24,N,Y
4027831,R1YTNNO4GLS4OT,1,2,61,N,N
4027933,R2BL0IVAK0X2D6,1,17,20,N,Y
4027949,R2SF1MMQ7V0QTN,1,29,33,N,Y
4028011,R3L69G81JP0VZ3,5,27,33,N,Y
4028308,RBYV9ZTJA7DAS,5,71,77,N,Y
4028372,R1C5CEJ6DT7PCW,5,20,20,N,Y
4028416,RJ10ODWEGSC1V,4,25,26,N,N
4028434,RLY0LZPTHXRJ3,5,17,20,N,Y
4028510,R1EURC90RPS8BA,1,40,43,N,N
4028513,R2LQA82C05710D,5,20,24,N,Y
4028546,R1IK18AFXWF1I,5,26,28,N,Y
4028619,R85PGE2FRU7J8,5,29,30,N,Y
4028673,REIZD00UFBOM9,4,19,20,N,Y
4028706,RFRGNZKJMRMZ2,2,47,52,N,Y
4028765,R2YWXTWBDVS0HR,5,35,36,N,Y
4028877,R2GQ6PPJY2OJJ9,1,35,37,N,Y
4029076,RFJJU15Y1MWAN,2,24,28,N,Y
4029291,RC9LS34JALX5K,2,17,26,N,N
4029323,R2H8IUM13NEA9Y,1,67,80,N,N
4029331,R1K55XQ5RGP5L,1,31,35,N,N
4029415,R2SK4THJZK5AXP,2,20,20,N,Y
4029432,R2NWOF6QBLMLWH,1,3,23,N,Y
4029512,R3VW3OXVTRKHUJ,5,28,29,N,Y
4029527,RF8UL2FLOEAX8,5,63,70,N,Y
4029563,R1J7G0PQS87NJR,4,23,27,N,N
4029619,R8PLN0J29QC2O,5,21,22,N,Y
4029771,R4OLIOUHJUAJT,5,18,23,N,N
4029773,REBMKQNV4BJF1,5,25,28,N,Y
4029775,R3FPZMXHGBNM6F,2,21,52,N,Y
4029790,R2SEUEVK8QLHMN,1,35,46,N,N
4029805,R2G0SPX78HWL20,5,60,66,N,Y
4029839,R2WXA06OBTJH29,5,23,25,N,N
4029881,R14T8UC0NCJY2X,5,42,44,N,Y
4029922,RH1KCRF2OGHBZ,4,17,20,N,N
4029977,R30ZFY5M79O2W8,2,21,21,N,Y
4030028,RP3VEMBHU94V7,5,21,21,N,N
4030046,REHPHW9NVER7E,1,39,41,N,N
4030068,R265YJF8WP6PRQ,4,19,21,N,Y
4030176,R1EZAY25TZ3M1A,3,32,32,N,Y
4030237,R29MMC8GV70IHH,5,54,59,N,Y
4030440,RDP6GIEPHZLL0,4,32,32,N,N
4030537,RWU9LRTYY0O8,5,15,20,N,Y
4030540,R2PMQ7C40TI9KH,3,125,127,N,Y
4030579,R2ZY0DLSB71M08,2,21,25,N,N
4030634,RBQUU4DE96E55,5,65,68,N,Y
4030647,R3EXLJR2Y0Q27,5,21,22,N,Y
4030715,RI10NV6S0LRGM,5,68,73,N,Y
4030812,R3LAEYO0OEJPR9,5,30,36,N,N
4030851,RIKCFO5849FLO,2,35,37,N,Y
4031055,R2SG90XAX8UZ3X,4,21,24,N,Y
4031104,R1TK35CYMT4Q63,1,38,41,N,N
4031145,R1HDI5ZAA27L1,5,37,39,N,N
4031149,R2JKH8G0HH8TUF,5,30,30,N,N
4031213,R2I4J6GJ577QU4,3,12,20,N,N
4031236,R2CQOXKVCSGNM2,1,20,23,N,Y
4031261,RPR1IRALITMHR,5,16,24,N,Y
4031354,R37DXMBDNONZBJ,5,18,21,N,Y
4031446,R1TIU9EVXRIETE,5,23,24,N,Y
4031498,R1TVZSPLL2NMD3,1,39,46,N,Y
4031508,RKAEVIDG0N26U,5,21,24,N,Y
4031592,R1V1W58NQCN166,5,51,52,N,Y
4031732,R1PUGEOM2WHPSZ,5,20,20,N,Y
4031796,R3N7ET3XRAYARA,5,36,37,N,Y
4031803,RC8JU0LC6F1KK,1,22,28,N,Y
4031875,R34JU47D0JXD8B,5,26,26,N,N
4031877,RO2TW0M9W5V4L,1,51,66,N,Y
4031936,RHPAQ75KOJ72H,5,27,28,N,N
4031957,R3KR8J5LF79T2E,5,31,37,N,N
4031980,R1QKJ8HFB5ZM9O,2,18,21,N,Y
4032008,R337GSYD78REWM,2,29,39,N,Y
4032056,R3BVNGICUD6Z2D,1,15,22,N,Y
4032081,R1B792JET93IPM,4,21,23,N,Y
4032091,R23W2TSZ91BBPE,5,24,25,N,Y
4032100,R36CP7Q0JNFDZ1,2,27,33,N,Y
4032120,R2XVX83DYZCCAT,5,42,72,N,N
4032158,R3AXAUDL7BAX0,3,23,31,N,Y
4032196,RQB78WY7EH16F,5,98,99,N,Y
4032283,R30YNEKV1EX8T,5,20,23,N,N
4032309,R3G339F3JWMSTD,3,19,20,N,Y
4032318,RCN6N6LM6Q45T,5,10,21,N,Y
4032377,RJ9WJ7PSUDE41,5,11,35,N,N
4032405,R20FVI7LXDKGJ0,5,48,58,N,Y
4032415,R1BTCWYP4J78RU,5,21,23,N,N
4032544,R3H1DMLQCJEUVY,1,18,24,N,N
4032668,R2WB084JCOJIO6,1,22,23,N,Y
4032811,R32I4H5W9U31P4,1,26,30,N,N
4032831,R1UU9DUI1LKPLE,4,31,32,N,Y
4032873,RB0964RYTQ5DH,5,29,29,N,Y
4032978,R3QST0TF8TXNDX,2,103,112,N,Y
4032985,RZE1GF82SD33G,5,21,21,N,Y
4033036,R1R9YZ1XSBCUD1,4,32,32,N,Y
4033361,RB8OTFGREFY8K,3,28,28,N,N
4033396,R2O1D793207HPQ,5,61,64,N,Y
4033453,R13O07K8HRA5AK,5,41,42,N,Y
4033460,R213WEBLM2G65E,5,28,29,N,Y
4033469,R20L2VVOASVAZF,1,20,27,N,N
4033621,R1GR57VRM76VRG,1,37,47,N,Y
4033652,R1SMLWF1KURTFK,3,65,66,N,Y
4033674,RZLYH8O375V4K,2,22,24,N,Y
4033712,R2IG1BH6Q5EJB2,3,42,45,N,N
4033783,R1AS4I3H83H03Q,5,57,58,N,N
4033799,R22BDHLUBGJ59D,5,22,22,N,Y
4033851,R3NJCXYKMOPL03,5,20,21,N,N
4033875,R2TL0938BIUR9Q,5,116,122,N,Y
4033923,RGOYL2W6N4IWN,1,2,27,N,Y
4033929,R1Q8ZJW40206J5,5,40,42,N,Y
4033932,R6M21TIBE9EIA,1,17,20,N,Y
4033963,R3P5SPX2123KVG,4,75,79,N,Y
4033966,RMHH73LLYH14K,4,50,51,N,Y
4033970,R2D23WKZ9YNF06,5,23,24,N,N
4033977,R13X0GDKBFLGJE,5,22,22,N,Y
4034038,R2IQFJBTMOQOJ6,5,24,25,N,Y
4034051,R2MDCP7SC9FX32,5,31,34,N,Y
4034251,R20J6D6SOWHIRJ,4,22,22,N,N
4034265,R3AYX1WDQBLI2O,5,20,20,N,Y
4034389,R12831U04988M3,5,67,70,N,Y
4034510,R1RF5GFHQQ26CL,4,37,43,N,N
4034613,R36PJXW3ZRTNDW,2,24,25,N,N
4034668,R3J1CS4PT7DJC0,2,32,34,N,Y
4034712,R3R0KGEDCPK8XL,3,72,73,N,N
4034750,ROA94SGZP453J,1,21,26,N,N
4034757,R80HM32C9QMEB,1,30,35,N,N
4034765,R9DR838IKJAM8,4,17,21,N,Y
4034913,R82M48RYXIAG8,2,181,189,N,N
4034944,R2T497OXV7MR4K,3,24,24,N,Y
4034970,R3KYRQXU478OV4,5,79,81,N,Y
4035115,R2R6HU76P4PM3,4,51,56,N,Y
4035116,R391I5TF9OOMRQ,5,37,42,N,N
4035181,R1IZWM0H1UYPVX,5,85,86,N,N
4035275,R1R5CQ9R1TIFN4,4,21,21,N,N
4035278,RTADX6PXEK0B0,5,95,97,N,N
4035309,R2ZJFWUHVV790N,1,19,24,N,Y
4035336,R262M1QU79JR88,5,44,44,N,Y
4035343,R3M2P6UMLV8RAC,1,4,39,N,Y
4035397,R1P7R1JYRPOXNY,5,44,45,N,Y
4035418,R6K2V06GVYPXF,4,23,26,N,Y
4035519,R6GWNSZ83RCK4,5,243,252,N,Y
4035571,R2FSRUKTIDWCR5,5,22,22,N,N
4035638,R1XUR2XDJGJD5M,1,17,23,N,Y
4035641,RCISKN0ENWX6V,1,18,23,N,Y
4035664,R16M9A4DKUNZ9X,1,3,37,N,Y
4035671,R1Q2KR77NIWS38,4,69,76,N,Y
4035672,R2AIUYPC75SBAU,1,23,28,N,Y
4035755,RUN4BR4DLZGEH,1,316,350,N,N
4035877,R4PFHFN6T11J6,5,34,34,N,Y
4035989,R8KJWLOV96HLN,1,28,36,N,N
4036009,R3UR1XEQMQAWTX,2,22,27,N,N
4036063,R27HY4YW847C1X,5,18,24,N,Y
4036112,R36YYGXCZF6WN5,4,17,22,N,Y
4036137,R20FFU798QUE33,4,18,24,N,Y
4036188,R2H4B41JBXGSJB,5,1,25,N,Y
4036255,R35H637YINF3NI,5,190,198,N,Y
4036268,R3NXDB07JF4U2B,3,21,27,N,Y
4036325,R2DH9EEO3LBU0S,1,20,20,N,Y
4036357,R262B4DP5M0RGL,5,37,40,N,Y
4036362,R27TIAZ7C1MBFG,5,34,37,N,N
4036615,R3D7KIXJPSPZ5M,3,3,21,N,Y
4036718,R10XPXWIDIZVE9,5,27,29,N,Y
4037038,R1RH8UZBFBIVGW,5,106,110,N,Y
4037041,R1D1IAERGHN2NO,5,22,25,N,N
4037109,R17K2PGFJMHCSM,5,38,38,N,N
4037146,R1QMTXK01WKN7R,1,21,21,N,Y
4037167,R3D7AZWH021TR6,5,19,20,N,Y
4037242,R32UBQQU1W4TL4,5,24,28,N,Y
4037338,R3FNE5HS4NEW98,5,31,31,N,N
4037373,R3M4HXETPLWKU7,5,18,22,N,Y
4037410,R2JNY5IWWLMU7A,4,20,21,N,Y
4037608,RT66AKR4713XZ,5,23,23,N,N
4037674,RO675AI64ZBW9,5,29,32,N,Y
4037723,R2MBF4VOIHY89Y,4,19,26,N,N
4037776,R2TPZJOKE0VQ34,5,39,41,N,Y
4037813,R297VQC6O6QXOJ,5,27,28,N,Y
4037833,R6EHAB7ORLD5A,5,24,25,N,N
4037910,R3OLRXMJ8WEQ33,5,33,36,N,Y
4038026,RXWYKUMO3XTUF,3,31,31,N,Y
4038117,R3GXI0AU4TC2T6,5,22,24,N,Y
4038118,R2F6NQOPHH5UP0,1,35,47,N,Y
4038164,R2GRXKZSX6CWO0,5,27,27,N,N
4038260,RI4H5945C2QII,2,56,60,N,N
4038279,R3VER3QGX7SOJC,1,19,27,N,N
4038280,R1OBT9OFC8K6P4,5,29,30,N,N
4038492,R36EWUU7N7OCBA,3,21,25,N,Y
4038590,RL8ZZYUSNQEUM,5,33,36,N,Y
4038616,R35N5T01MLQPTK,2,160,171,N,Y
4038648,R1LTL4WO6H70S4,1,26,27,N,Y
4038664,R1CJ3RSTWN2RFX,3,20,20,N,Y
4038678,RGHNGNWGX91NJ,2,24,29,N,Y
4038709,R3EA3V24XQEZ2U,3,32,33,N,Y
4038984,R3T4JQ9QSDZCFX,1,17,20,N,Y
4039023,RH1SISNXUJSET,5,65,75,N,Y
4039029,R2SEQZX6AZS799,1,20,25,N,N
4039054,R1SBM63CAGW2LL,5,24,29,N,Y
4039065,R2BPW1G9O7EP0E,5,26,26,N,Y
4039112,R3MUFMDA6BNY05,1,19,23,N,N
4039140,R187JOOGGQLY8V,5,20,21,N,Y
4039150,R3158Z9JR19WVX,5,19,24,N,Y
4039198,R3C74X212N4WVW,1,24,26,N,Y
4039293,R3EFO03BRPJS27,1,19,22,N,N
4039300,R2W4P8EPC5F85J,2,73,77,N,Y
4039332,R2U5IXSGHE3R1W,4,21,21,N,Y
4039341,R24ON1FHMHODV8,5,20,21,N,Y
4039350,R2DXMRU7P3L3GV,1,30,36,N,Y
4039408,R3UZ41HPGB7RZD,5,23,24,N,N
4039471,RFAHRSBFHTML5,3,17,21,N,Y
4039526,R2FL5QV1FYCJ4O,2,76,87,N,Y
4039574,R1GIBG7I6UWTAM,3,21,22,N,Y
4039646,R1XDNEBGC2QCUH,5,32,33,N,Y
4039704,R1DKEDP0LM0WDI,4,531,553,N,Y
4039732,R3IV346LPE1BCR,5,25,25,N,Y
4039779,R2ZW36J6KIBLDZ,4,19,22,N,Y
4039809,R1TG5FEWUNFRQC,5,250,263,N,Y
4039812,R33A7Y2AFKPYZW,5,27,37,N,N
4039935,RXB23UD16NH01,3,59,62,N,Y
4039955,R2J8YLHODU8CRZ,5,29,30,N,Y
4040004,RDLBTD2IKFSK3,5,455,485,N,N
4040110,R2G0UZ2EGONLG2,1,1,21,N,Y
4040221,R2N9EZ7CG4FEW6,4,26,28,N,Y
4040236,R3ROHJG0NZWDUW,4,17,23,N,N
4040243,R2SL22I09Z3GLR,5,21,22,N,Y
4040301,RM4UPM5GWLAK2,5,23,24,N,Y
4040353,R3Q6XMDYGMIBS,4,30,33,N,Y
4040420,R8QC17ANDBNRG,4,29,32,N,Y
4040471,RZU9LDROQNB7V,1,18,22,N,Y
4040635,R2GIA9WOGU92TM,4,30,31,N,Y
